Labels,Latitude,Longitude,Capacity
ParkingVelo4453,48.8440107,2.3449092,6
ParkingVelo4454,48.8441442,2.3449896,6
ParkingVelo4455,48.8443598,2.343908,6
ParkingVelo4456,48.8445087,2.3439672,6
ParkingVelo4457,48.8615274,2.3484793,6
ParkingVelo4458,48.8615416,2.3484198,6
ParkingVelo4459,48.8614771,2.3485132,6
ParkingVelo4460,48.8613014,2.3494526,6
ParkingVelo4461,48.861277,2.3493886,6
ParkingVelo4462,48.8613622,2.3491894,6
ParkingVelo4463,48.8613398,2.3491014,6
ParkingVelo4464,48.8624937,2.3485659,6
ParkingVelo4465,48.8625307,2.3485877,6
ParkingVelo4466,48.8626487,2.3486473,6
ParkingVelo4467,48.8624807,2.3484083,6
ParkingVelo4468,48.8625238,2.3484308,6
ParkingVelo4469,48.8434698,2.3830496,6
ParkingVelo4470,48.8436487,2.3830493,8
ParkingVelo4471,48.8731781,2.3241881,16
ParkingVelo4472,48.8708103,2.3253401,30
ParkingVelo4473,48.8708491,2.3250221,6
ParkingVelo4474,48.8355105,2.3693453,8
ParkingVelo4475,48.8338125,2.3706719,20
ParkingVelo4476,48.8340209,2.3704783,24
ParkingVelo4477,48.8468363,2.3465067,5
ParkingVelo4478,48.8634347,2.3435695,8
ParkingVelo4479,48.8634624,2.3434475,8
ParkingVelo4480,48.8634915,2.3433281,8
ParkingVelo4481,48.8635233,2.3432122,8
ParkingVelo4482,48.8731861,2.3563092,16
ParkingVelo4483,48.8568746,2.3556041,6
ParkingVelo4484,48.8302371,2.3759836,16
ParkingVelo4485,48.8272016,2.3681049,30
ParkingVelo4486,48.835112,2.3528824,10
ParkingVelo4487,48.8369907,2.3531932,10
ParkingVelo4488,48.8369689,2.3531156,10
ParkingVelo4489,48.8376516,2.3552191,10
ParkingVelo4490,48.8372023,2.3551767,8
ParkingVelo4491,48.8378878,2.3560144,6
ParkingVelo4492,48.8385058,2.3579903,8
ParkingVelo4493,48.8381858,2.3584259,8
ParkingVelo4494,48.834726,2.3575351,8
ParkingVelo4495,48.8347171,2.3575814,8
ParkingVelo4496,48.832881,2.3562423,16
ParkingVelo4497,48.8328022,2.3562009,12
ParkingVelo4498,48.8611849,2.3026896,10
ParkingVelo4499,48.8647815,2.2968183,28
ParkingVelo4500,48.837254,2.2999822,4
ParkingVelo4501,48.8403061,2.2958032,6
ParkingVelo4502,48.8823239,2.3619244,22
ParkingVelo4503,48.8384632,2.2891702,8
ParkingVelo4504,48.8384298,2.2888572,10
ParkingVelo4505,48.8385039,2.2891505,8
ParkingVelo4506,48.8272028,2.3808776,29
ParkingVelo4507,48.8551745,2.3539739,22
ParkingVelo4508,48.8692518,2.3385941,8
ParkingVelo4509,48.8545572,2.355343,10
ParkingVelo4510,48.8685988,2.2652016,6
ParkingVelo4511,48.886617,2.353715,8
ParkingVelo4512,48.8866479,2.3535343,6
ParkingVelo4513,48.8909843,2.3448035,18
ParkingVelo4514,48.8792267,2.3485523,12
ParkingVelo4515,48.8785842,2.3479763,10
ParkingVelo4516,48.8786062,2.3479132,10
ParkingVelo4517,48.8757374,2.3403993,10
ParkingVelo4518,48.8754354,2.3417639,8
ParkingVelo4519,48.8757865,2.3421775,26
ParkingVelo4520,48.8758059,2.3418019,14
ParkingVelo4521,48.8765236,2.341452,6
ParkingVelo4522,48.8769415,2.3416874,18
ParkingVelo4523,48.877274,2.342319,14
ParkingVelo4524,48.878489,2.3450747,10
ParkingVelo4525,48.8786971,2.3452278,10
ParkingVelo4526,48.8789044,2.3472887,10
ParkingVelo4527,48.8788782,2.3471922,10
ParkingVelo4528,48.850174,2.3453663,10
ParkingVelo4529,48.863506,2.3577243,16
ParkingVelo4530,48.8743433,2.3283233,24
ParkingVelo4532,48.8238806,2.3484759,30
ParkingVelo4533,48.8241265,2.3486021,10
ParkingVelo4534,48.8246729,2.3491449,22
ParkingVelo4535,48.8259575,2.3504556,10
ParkingVelo4536,48.8481517,2.3500565,10
ParkingVelo4537,48.8487571,2.3497519,10
ParkingVelo4538,48.900334,2.3347407,8
ParkingVelo4539,48.8991226,2.3424195,10
ParkingVelo4540,48.8990992,2.3407524,8
ParkingVelo4541,48.8989319,2.3389474,10
ParkingVelo4542,48.8988267,2.3388626,12
ParkingVelo4543,48.898315,2.338481,10
ParkingVelo4544,48.8986199,2.3379557,8
ParkingVelo4545,48.8985802,2.3379037,12
ParkingVelo4546,48.8288928,2.3723427,10
ParkingVelo4548,48.8301515,2.3706713,12
ParkingVelo4549,48.8710804,2.3216254,20
ParkingVelo4550,48.8918069,2.3101851,48
ParkingVelo4551,48.891703,2.3102914,30
ParkingVelo4552,48.8374579,2.2920321,8
ParkingVelo4553,48.8420645,2.2619209,6
ParkingVelo4554,48.8420381,2.2619719,6
ParkingVelo4555,48.841993,2.2620738,22
ParkingVelo4556,48.8450892,2.2545261,12
ParkingVelo4558,48.8237573,2.3483453,20
ParkingVelo4559,48.8487434,2.3485194,10
ParkingVelo4560,48.8485025,2.3494555,10
ParkingVelo4561,48.827781,2.3306083,8
ParkingVelo4562,48.8277839,2.3301445,6
ParkingVelo4563,48.8812724,2.3649412,8
ParkingVelo4564,48.839469,2.3899989,26
ParkingVelo4565,48.846136,2.3880489,18
ParkingVelo4566,48.8333639,2.3697628,14
ParkingVelo4567,48.8635193,2.2580619,6
ParkingVelo4568,48.8640707,2.2583516,6
ParkingVelo4569,48.8645326,2.258715,6
ParkingVelo4570,48.8642348,2.351386,20
ParkingVelo4571,48.8638268,2.3510675,12
ParkingVelo4573,48.8338329,2.3475108,14
ParkingVelo4574,48.8903912,2.3482624,8
ParkingVelo4575,48.8907685,2.3497203,13
ParkingVelo4576,48.8758956,2.3277467,10
ParkingVelo4577,48.8764813,2.360656,18
ParkingVelo4578,48.8590696,2.3535304,32
ParkingVelo4579,48.8591276,2.3484311,2
ParkingVelo4580,48.859152,2.3484507,12
ParkingVelo4581,48.8638861,2.3510977,3
ParkingVelo4582,48.8646854,2.351548,3
ParkingVelo4583,48.8646543,2.3515309,8
ParkingVelo4584,48.8673087,2.3530138,3
ParkingVelo4585,48.8673303,2.3530292,6
ParkingVelo4586,48.8688253,2.353863,6
ParkingVelo4587,48.8687923,2.3538443,3
ParkingVelo4588,48.8581147,2.3582516,12
ParkingVelo4589,48.8483101,2.2830212,28
ParkingVelo4590,48.8763166,2.2875817,10
ParkingVelo4591,48.8359459,2.3489308,2
ParkingVelo4592,48.874851,2.2911304,6
ParkingVelo4593,48.8412021,2.3246057,16
ParkingVelo4594,48.8222438,2.3565467,6
ParkingVelo4596,48.8642253,2.3991136,6
ParkingVelo4597,48.8222003,2.3495962,4
ParkingVelo4598,48.8243438,2.3233459,8
ParkingVelo4600,48.8424979,2.3024692,48
ParkingVelo4601,48.8369003,2.2837554,8
ParkingVelo4602,48.836994,2.2835603,16
ParkingVelo4603,48.8212955,2.3284032,12
ParkingVelo4605,48.8402834,2.2654427,10
ParkingVelo4606,48.8396608,2.2662168,10
ParkingVelo4607,48.8396867,2.2661508,10
ParkingVelo4608,48.8800643,2.3623428,10
ParkingVelo4609,48.8528864,2.3708438,16
ParkingVelo4610,48.8573121,2.3187965,16
ParkingVelo4611,48.8793171,2.3494193,10
ParkingVelo4612,48.849018,2.3474974,18
ParkingVelo4613,48.8319003,2.3584902,12
ParkingVelo4614,48.8316918,2.3580977,10
ParkingVelo4615,48.833074,2.3620001,10
ParkingVelo4616,48.827055,2.3687345,18
ParkingVelo4617,48.848808,2.4000918,10
ParkingVelo4618,48.8910792,2.3108394,10
ParkingVelo4619,48.8272858,2.3682088,8
ParkingVelo4620,48.8674011,2.3339678,12
ParkingVelo4621,48.8674712,2.3339637,12
ParkingVelo4622,48.8673631,2.3346008,18
ParkingVelo4623,48.8917287,2.3444746,8
ParkingVelo4624,48.8916829,2.3444468,8
ParkingVelo4625,48.8990454,2.340163,10
ParkingVelo4626,48.8992469,2.3394406,8
ParkingVelo4627,48.8915235,2.3366714,12
ParkingVelo4628,48.891411,2.3377965,8
ParkingVelo4629,48.8912872,2.3421857,12
ParkingVelo4630,48.8913455,2.3426815,8
ParkingVelo4631,48.8913396,2.342754,8
ParkingVelo4632,48.8911814,2.3443093,8
ParkingVelo4633,48.8598892,2.3464834,8
ParkingVelo4634,48.8409117,2.3161498,44
ParkingVelo4635,48.840784,2.3160981,44
ParkingVelo4636,48.8907477,2.3435233,28
ParkingVelo4637,48.8719984,2.3660118,8
ParkingVelo4638,48.849813,2.3548072,8
ParkingVelo4639,48.8498726,2.3553309,44
ParkingVelo4640,48.8766239,2.3394482,16
ParkingVelo4641,48.8802846,2.3404205,14
ParkingVelo4642,48.8769264,2.3390653,22
ParkingVelo4643,48.8600125,2.3495062,24
ParkingVelo4644,48.8548664,2.3475337,20
ParkingVelo4645,48.8592442,2.3561158,14
ParkingVelo4646,48.8856025,2.3784931,6
ParkingVelo4647,48.8795435,2.3963286,12
ParkingVelo4648,48.8903296,2.354385,10
ParkingVelo4649,48.8903503,2.3531626,10
ParkingVelo4650,48.8200991,2.3481821,12
ParkingVelo4651,48.8350756,2.3301744,26
ParkingVelo4652,48.8375213,2.3233324,8
ParkingVelo4653,48.8368682,2.3253022,8
ParkingVelo4654,48.8371082,2.3244921,8
ParkingVelo4655,48.8365268,2.3263322,8
ParkingVelo4656,48.8367658,2.3256237,8
ParkingVelo4657,48.8362267,2.3271959,8
ParkingVelo4658,48.8503905,2.398618,8
ParkingVelo4659,48.8506453,2.3989009,12
ParkingVelo4660,48.8473548,2.3953125,10
ParkingVelo4661,48.8631338,2.3457071,24
ParkingVelo4662,48.8880984,2.3561317,8
ParkingVelo4663,48.8874631,2.3562602,8
ParkingVelo4664,48.8762605,2.3767758,12
ParkingVelo4665,48.8399956,2.3404909,6
ParkingVelo4666,48.8925747,2.3706043,10
ParkingVelo4667,48.8989193,2.3211753,10
ParkingVelo4668,48.864822,2.3982504,8
ParkingVelo4669,48.8533799,2.3701555,10
ParkingVelo4670,48.853379,2.3699704,24
ParkingVelo4671,48.8534831,2.3697243,18
ParkingVelo4672,48.8540523,2.369218,20
ParkingVelo4673,48.8337018,2.4037012,14
ParkingVelo4674,48.8423868,2.3208793,48
ParkingVelo4675,48.8335323,2.4029133,6
ParkingVelo4676,48.8335544,2.4029703,6
ParkingVelo4677,48.8336007,2.4031077,6
ParkingVelo4678,48.8336475,2.4032278,6
ParkingVelo4679,48.8336905,2.4033558,6
ParkingVelo4680,48.8337371,2.4034846,6
ParkingVelo4681,48.841463,2.4130721,10
ParkingVelo4682,48.8660952,2.3748064,10
ParkingVelo4683,48.8430588,2.3730261,26
ParkingVelo4684,48.8479203,2.3010924,10
ParkingVelo4685,48.8480269,2.3011126,10
ParkingVelo4686,48.8480976,2.3011444,8
ParkingVelo4687,48.8521165,2.3790323,24
ParkingVelo4688,48.8789334,2.2801881,14
ParkingVelo4689,48.8264304,2.3130966,22
ParkingVelo4690,48.8744761,2.3734197,6
ParkingVelo4691,48.8488937,2.3414093,46
ParkingVelo4692,48.84903,2.3417476,8
ParkingVelo4693,48.8492175,2.3418626,12
ParkingVelo4694,48.84574,2.2881091,8
ParkingVelo4696,48.8469777,2.2938284,8
ParkingVelo4697,48.847479,2.2982338,14
ParkingVelo4698,48.8476058,2.2991843,10
ParkingVelo4699,48.8474793,2.2990985,12
ParkingVelo4700,48.8475822,2.2996401,10
ParkingVelo4701,48.8477352,2.3000726,10
ParkingVelo4702,48.847721,2.3007036,10
ParkingVelo4703,48.8310889,2.3300407,20
ParkingVelo4704,48.8306265,2.3315575,6
ParkingVelo4705,48.8267426,2.3319832,10
ParkingVelo4706,48.8288172,2.3280622,24
ParkingVelo4707,48.8295982,2.3337761,8
ParkingVelo4708,48.8288649,2.3365526,18
ParkingVelo4709,48.8293787,2.3365867,12
ParkingVelo4710,48.8284288,2.3316047,8
ParkingVelo4711,48.828372,2.3308998,8
ParkingVelo4712,48.8279751,2.3302681,6
ParkingVelo4713,48.8301906,2.3413813,4
ParkingVelo4714,48.8568835,2.3393014,4
ParkingVelo4715,48.8563719,2.3401789,10
ParkingVelo4716,48.8574374,2.3383249,4
ParkingVelo4717,48.8568301,2.339378,4
ParkingVelo4718,48.844753,2.4060957,12
ParkingVelo4719,48.8501895,2.2778457,8
ParkingVelo4720,48.8861119,2.3115939,8
ParkingVelo4721,48.8773737,2.3231374,30
ParkingVelo4723,48.8821352,2.315764,6
ParkingVelo4724,48.8412313,2.2808868,16
ParkingVelo4725,48.8190399,2.3530506,24
ParkingVelo4727,48.8476554,2.3021687,10
ParkingVelo4728,48.8475928,2.3021876,14
ParkingVelo4729,48.827643,2.3347352,10
ParkingVelo4730,48.8203108,2.3715526,24
ParkingVelo4731,48.8201799,2.3718096,22
ParkingVelo4732,48.8342406,2.3291896,24
ParkingVelo4733,48.833741,2.3287803,20
ParkingVelo4734,48.8327699,2.3280759,12
ParkingVelo4735,48.832129,2.3271281,10
ParkingVelo4736,48.8251941,2.3107586,18
ParkingVelo4737,48.8218265,2.3257378,14
ParkingVelo4738,48.850584,2.3317938,46
ParkingVelo4739,48.8464638,2.3300486,10
ParkingVelo4740,48.8503748,2.3470108,4
ParkingVelo4741,48.8503527,2.3471034,8
ParkingVelo4742,48.8503212,2.3472299,6
ParkingVelo4743,48.8425901,2.3615306,28
ParkingVelo4744,48.8449787,2.3489993,24
ParkingVelo4745,48.8415271,2.3520375,10
ParkingVelo4746,48.838179,2.3515743,14
ParkingVelo4747,48.8339914,2.3558074,8
ParkingVelo4748,48.8340273,2.35587,8
ParkingVelo4749,48.8615807,2.3148356,4
ParkingVelo4750,48.8615411,2.3148309,6
ParkingVelo4751,48.8615391,2.3149145,6
ParkingVelo4752,48.8615004,2.3148264,8
ParkingVelo4753,48.861495,2.3149096,8
ParkingVelo4754,48.8379319,2.2958899,2
ParkingVelo4755,48.8378795,2.2959678,2
ParkingVelo4756,48.8345282,2.2858522,12
ParkingVelo4757,48.8371666,2.2889538,10
ParkingVelo4758,48.8442608,2.2791057,18
ParkingVelo4759,48.8471533,2.2837754,30
ParkingVelo4760,48.84791,2.28362,34
ParkingVelo4761,48.8486382,2.28252,28
ParkingVelo4762,48.8501147,2.2851366,38
ParkingVelo4763,48.853588,2.3638436,12
ParkingVelo4764,48.8517085,2.35912,12
ParkingVelo4765,48.8520096,2.358295,8
ParkingVelo4766,48.8523453,2.3572694,16
ParkingVelo4767,48.8689705,2.279942,8
ParkingVelo4768,48.8184869,2.4610048,20
ParkingVelo4769,48.8227445,2.4586341,28
ParkingVelo4770,48.8329414,2.404483,10
ParkingVelo4771,48.8421631,2.3842193,10
ParkingVelo4772,48.8423529,2.384478,12
ParkingVelo4773,48.8852111,2.3365653,14
ParkingVelo4774,48.882304,2.3281526,18
ParkingVelo4775,48.8998689,2.3191339,8
ParkingVelo4776,48.893806,2.3125823,8
ParkingVelo4777,48.883386,2.3156387,8
ParkingVelo4778,48.8837616,2.300328,8
ParkingVelo4779,48.8840551,2.3004325,8
ParkingVelo4780,48.8877366,2.2944827,8
ParkingVelo4781,48.8795408,2.2977281,10
ParkingVelo4782,48.8753897,2.2904996,10
ParkingVelo4783,48.8766849,2.2851673,6
ParkingVelo4784,48.8769238,2.2858656,10
ParkingVelo4785,48.8768732,2.2858313,10
ParkingVelo4786,48.8771687,2.2850956,6
ParkingVelo4787,48.8589996,2.3555537,16
ParkingVelo4788,48.8594607,2.3541741,6
ParkingVelo4789,48.8628464,2.3535322,18
ParkingVelo4790,48.8653429,2.3571704,8
ParkingVelo4791,48.8656325,2.3573741,10
ParkingVelo4792,48.8777908,2.3618395,8
ParkingVelo4793,48.8818832,2.3630216,8
ParkingVelo4794,48.8824823,2.3633534,20
ParkingVelo4795,48.8832663,2.3679675,10
ParkingVelo4796,48.8987874,2.3863627,6
ParkingVelo4797,48.8636842,2.3482717,12
ParkingVelo4798,48.8673631,2.3441399,18
ParkingVelo4799,48.8683478,2.3430925,10
ParkingVelo4800,48.8688565,2.3383575,10
ParkingVelo4801,48.8709189,2.3411474,14
ParkingVelo4802,48.8730656,2.3443914,28
ParkingVelo4803,48.8741459,2.3453098,16
ParkingVelo4804,48.8775691,2.3550362,12
ParkingVelo4805,48.8770179,2.3405845,10
ParkingVelo4806,48.8772912,2.3396101,32
ParkingVelo4807,48.8819085,2.3403993,8
ParkingVelo4808,48.8903895,2.3550381,8
ParkingVelo4809,48.890526,2.3545641,6
ParkingVelo4810,48.890315,2.3515022,8
ParkingVelo4811,48.8913182,2.33963,8
ParkingVelo4812,48.8982456,2.3461903,22
ParkingVelo4813,48.8512914,2.3802546,10
ParkingVelo4814,48.8525557,2.3834258,8
ParkingVelo4815,48.8465975,2.3925088,24
ParkingVelo4816,48.8470304,2.393382,8
ParkingVelo4817,48.8469908,2.3934244,8
ParkingVelo4818,48.846984,2.3932882,12
ParkingVelo4819,48.847322,2.396882,6
ParkingVelo4820,48.8505624,2.3946522,6
ParkingVelo4821,48.8536086,2.3872398,12
ParkingVelo4822,48.8540498,2.3865001,10
ParkingVelo4823,48.8542846,2.3859392,12
ParkingVelo4824,48.8548127,2.3850529,12
ParkingVelo4825,48.8556369,2.3836688,12
ParkingVelo4826,48.8564934,2.3812346,8
ParkingVelo4827,48.8572489,2.3811342,14
ParkingVelo4828,48.8586337,2.3788123,8
ParkingVelo4829,48.8596219,2.3771506,16
ParkingVelo4830,48.8605784,2.3755436,6
ParkingVelo4831,48.8521458,2.4156137,18
ParkingVelo4832,48.8850692,2.3831356,6
ParkingVelo4833,48.8246132,2.3466356,4
ParkingVelo4834,48.821681,2.3430755,4
ParkingVelo4835,48.8322643,2.3233428,4
ParkingVelo4836,48.8323533,2.3232356,6
ParkingVelo4837,48.83334,2.3228721,8
ParkingVelo4838,48.8353267,2.3200529,8
ParkingVelo4839,48.8335667,2.3244048,4
ParkingVelo4840,48.8328682,2.3244232,6
ParkingVelo4841,48.8298328,2.3233756,8
ParkingVelo4842,48.8285719,2.32421,8
ParkingVelo4843,48.8313947,2.3196101,8
ParkingVelo4844,48.8293585,2.3156189,4
ParkingVelo4845,48.829314,2.315583,4
ParkingVelo4846,48.8338786,2.3146515,10
ParkingVelo4847,48.8348251,2.3170125,18
ParkingVelo4848,48.8411513,2.3291299,28
ParkingVelo4849,48.8492751,2.3563609,22
ParkingVelo4850,48.8460045,2.3491412,8
ParkingVelo4852,48.8202675,2.3537267,10
ParkingVelo4853,48.8200313,2.3497769,4
ParkingVelo4854,48.8207478,2.4516296,10
ParkingVelo4855,48.8387721,2.4605788,6
ParkingVelo4856,48.8387567,2.4605693,6
ParkingVelo4857,48.8451559,2.4411907,100
ParkingVelo4858,48.8447761,2.441697,50
ParkingVelo4859,48.8484994,2.3505123,10
ParkingVelo4860,48.8704639,2.3884904,18
ParkingVelo4861,48.8562758,2.3825869,12
ParkingVelo4862,48.8972931,2.3874597,36
ParkingVelo4863,48.8826124,2.3667356,10
ParkingVelo4864,48.8259288,2.3552027,6
ParkingVelo4865,48.8236658,2.3554952,2
ParkingVelo4866,48.823637,2.3554934,2
ParkingVelo4867,48.826006,2.3442218,2
ParkingVelo4868,48.8260001,2.3442606,2
ParkingVelo4869,48.8259884,2.3442353,2
ParkingVelo4870,48.8386047,2.3486241,14
ParkingVelo4871,48.8349396,2.3467018,16
ParkingVelo4872,48.8342614,2.3450634,14
ParkingVelo4873,48.828906,2.3782155,4
ParkingVelo4874,48.8287723,2.3783427,4
ParkingVelo4875,48.8286384,2.3784689,4
ParkingVelo4876,48.828242,2.3788456,8
ParkingVelo4877,48.8281071,2.3789717,8
ParkingVelo4878,48.8304661,2.3473805,12
ParkingVelo4879,48.8308323,2.345512,8
ParkingVelo4880,48.8309834,2.3449623,8
ParkingVelo4881,48.8309621,2.3450396,8
ParkingVelo4882,48.8312609,2.3439542,8
ParkingVelo4883,48.8312375,2.3440416,8
ParkingVelo4884,48.8298864,2.3521813,8
ParkingVelo4885,48.8284193,2.3512635,6
ParkingVelo4886,48.8284918,2.3511529,6
ParkingVelo4887,48.8278706,2.350318,8
ParkingVelo4888,48.8388687,2.3719154,16
ParkingVelo4889,48.8395831,2.3709411,18
ParkingVelo4890,48.839946,2.3704405,16
ParkingVelo4891,48.8403176,2.3699304,14
ParkingVelo4892,48.8404029,2.3697999,10
ParkingVelo4893,48.8404739,2.3697272,16
ParkingVelo4894,48.8407172,2.3693871,12
ParkingVelo4895,48.8408401,2.3690435,10
ParkingVelo4896,48.8457264,2.3398706,12
ParkingVelo4897,48.8384438,2.3559162,22
ParkingVelo4898,48.8435982,2.3290811,8
ParkingVelo4899,48.8436063,2.3291502,8
ParkingVelo4900,48.8279115,2.3518849,null
ParkingVelo4901,48.8470719,2.3450896,26
ParkingVelo4902,48.8438492,2.2713129,10
ParkingVelo4903,48.8460434,2.2985957,22
ParkingVelo4904,48.8540009,2.3610071,16
ParkingVelo4905,48.8540598,2.3608509,16
ParkingVelo4906,48.8465639,2.2707487,10
ParkingVelo4907,48.8456646,2.2770658,8
ParkingVelo4908,48.8435595,2.3831754,10
ParkingVelo4909,48.8578935,2.3352364,26
ParkingVelo4910,48.8567361,2.3304919,12
ParkingVelo4911,48.8422722,2.2812345,12
ParkingVelo4912,48.8419558,2.2901319,18
ParkingVelo4913,48.8795255,2.3422869,8
ParkingVelo4914,48.8472311,2.3033541,16
ParkingVelo4915,48.8601941,2.3011438,4
ParkingVelo4916,48.8569841,2.3244202,12
ParkingVelo4917,48.8573235,2.3241005,6
ParkingVelo4918,48.865046,2.2896064,10
ParkingVelo4919,48.8269835,2.3745946,20
ParkingVelo4920,48.8400265,2.3691959,4
ParkingVelo4921,48.8400018,2.3692207,4
ParkingVelo4922,48.8399696,2.3692475,4
ParkingVelo4923,48.8399528,2.3692663,4
ParkingVelo4924,48.8399215,2.3692878,4
ParkingVelo4925,48.8398822,2.3693199,6
ParkingVelo4926,48.8398531,2.3693461,6
ParkingVelo4927,48.8796561,2.3372001,38
ParkingVelo4930,48.867093,2.3495946,16
ParkingVelo4931,48.8633063,2.3465562,62
ParkingVelo4932,48.866006,2.3369728,16
ParkingVelo4933,48.8814354,2.3959957,6
ParkingVelo4934,48.8594102,2.3616765,8
ParkingVelo4935,48.8577864,2.357114,6
ParkingVelo4936,48.8621002,2.3563099,12
ParkingVelo4937,48.8628581,2.3544294,16
ParkingVelo4938,48.8633753,2.3547184,28
ParkingVelo4939,48.8639024,2.355006,26
ParkingVelo4940,48.8646447,2.3554106,8
ParkingVelo4941,48.8650844,2.3556501,8
ParkingVelo4942,48.8660876,2.3586473,14
ParkingVelo4943,48.8702924,2.3638642,10
ParkingVelo4944,48.8665979,2.3740053,10
ParkingVelo4945,48.8356127,2.3969335,40
ParkingVelo4946,48.8551953,2.3720438,8
ParkingVelo4947,48.8561922,2.3710906,10
ParkingVelo4948,48.8381447,2.3420946,10
ParkingVelo4949,48.8389364,2.3074498,8
ParkingVelo4950,48.8430216,2.3038287,20
ParkingVelo4951,48.8434261,2.305259,8
ParkingVelo4952,48.8434733,2.3054142,20
ParkingVelo4954,48.8301657,2.3474485,16
ParkingVelo4955,48.8660697,2.3389285,10
ParkingVelo4957,48.828691,2.3700789,10
ParkingVelo4958,48.8297347,2.3570237,8
ParkingVelo4959,48.8283227,2.3731434,8
ParkingVelo4961,48.8741399,2.3465247,20
ParkingVelo4962,48.8463406,2.343163,24
ParkingVelo4963,48.845986,2.3428358,6
ParkingVelo4964,48.8567934,2.3962005,16
ParkingVelo4965,48.8597967,2.361149,2
ParkingVelo4966,48.8561322,2.3612631,22
ParkingVelo4967,48.8558123,2.361193,10
ParkingVelo4968,48.8558374,2.3611857,12
ParkingVelo4969,48.8806458,2.3169835,8
ParkingVelo4970,48.8577065,2.3325475,22
ParkingVelo4971,48.8638326,2.3214188,16
ParkingVelo4972,48.8637819,2.3215754,16
ParkingVelo4973,48.8980028,2.3799182,8
ParkingVelo4975,48.8318735,2.3565381,8
ParkingVelo4976,48.8817962,2.3472372,6
ParkingVelo4977,48.8311026,2.3717705,20
ParkingVelo4978,48.8461757,2.35445,10
ParkingVelo4979,48.8817807,2.3449349,10
ParkingVelo4980,48.8903473,2.3114602,36
ParkingVelo4981,48.8534884,2.3663167,14
ParkingVelo4982,48.8367795,2.2793687,32
ParkingVelo4983,48.8371322,2.2790488,10
ParkingVelo4986,48.8276002,2.3770198,8
ParkingVelo4987,48.8538938,2.3571461,36
ParkingVelo4988,48.8245024,2.3414746,12
ParkingVelo4989,48.8302425,2.3810361,20
ParkingVelo4990,48.8496799,2.3479679,10
ParkingVelo4992,48.8933575,2.31135,22
ParkingVelo4993,48.8932159,2.3109839,28
ParkingVelo4994,48.8927715,2.3099466,6
ParkingVelo4996,48.8649964,2.35026,6
ParkingVelo4997,48.858714,2.3037623,14
ParkingVelo4999,48.8393755,2.300642,6
ParkingVelo5000,48.8912696,2.339151,22
ParkingVelo5001,48.8461241,2.3274855,4
ParkingVelo5002,48.8460429,2.3275297,4
